rot 6.28
tra 1
temperature 0.5
total steps 12000
step,etot,elhm,ekde,edst,eele,epmf,ehpc,ehdb,epsp,evdw
302,-3.74578e-05,2.67485,0,61.7638,-1.19622e-06,45.776,0.128438,0,0,-3.74578e-05
303,-1.53686e-06,3.09413,0,100.083,-8.01049e-07,45.776,0.128438,0,0,-1.53686e-06
304,-9.19024e-06,2.86081,0,75.4662,-9.93555e-07,45.776,0.128438,0,0,-9.19024e-06
305,-1.66301e-06,3.05672,0,101.514,-8.10001e-07,45.776,0.128438,0,0,-1.66301e-06
306,-0.00423158,1.86317,0,26.8674,-3.05062e-06,45.776,0.128438,0,0,-0.00423158
307,-3.17117e-05,2.52428,0,61.1296,-1.32689e-06,45.776,0.128438,0,0,-3.17117e-05
308,-0.00372791,2.17696,0,40.8733,-1.22948e-06,45.776,0.128438,-2.77527e-41,0,-0.00372791
309,-5.76919e-06,2.8538,0,78.0092,-1.03546e-06,45.776,0.128438,0,0,-5.76919e-06
310,-1.22851e-07,3.49077,0,149.034,-5.39209e-07,45.776,0.128438,0,0,-1.22851e-07
311,-7.79704e-06,2.74744,0,68.3608,-1.10817e-06,45.776,0.128438,0,0,-7.79704e-06
312,-0.00041685,1.9477,0,32.3698,-2.58615e-06,45.776,0.128438,0,0,-0.00041685
313,-0.000153869,2.51575,0,53.1306,-1.31504e-06,45.776,0.128438,0,0,-0.000153869
314,-0.00226646,2.12929,0,36.2615,-2.66665e-06,45.776,0.128438,0,0,-0.00226646
315,-4.89352e-05,2.54635,0,60.2862,-1.38716e-06,45.776,0.128438,0,0,-4.89352e-05
316,-3.08277e-07,3.35648,0,130.21,-6.29668e-07,45.776,0.128438,0,0,-3.08277e-07
317,-6.73925e-06,2.87599,0,80.5886,-1.02581e-06,45.776,0.128438,0,0,-6.73925e-06
318,-1.53366e-08,3.85333,0,214.613,-3.67753e-07,45.776,0.128438,0,0,-1.53366e-08
319,-1.41422e-06,3.09664,0,102.701,-7.88515e-07,45.776,0.128438,0,0,-1.41422e-06
320,-0.0154993,1.28554,0,12.4905,-4.75143e-06,45.0075,0.128438,-7.33895e-15,0,-0.0154993
321,-6.06916e-06,2.89479,0,80.2189,-9.98725e-07,45.776,0.128438,0,0,-6.06916e-06
322,-2.43204e-06,3.00923,0,93.4206,-8.71435e-07,45.776,0.128438,0,0,-2.43204e-06
323,-0.000250937,2.30343,0,45.4328,-1.93918e-06,45.776,0.128438,0,0,-0.000250937
324,-0.907702,1.1279,0,17.3598,-4.60869e-06,39.9178,0.124154,-0.217232,0,-0.907702
325,-0.076765,1.31981,0,18.8174,-4.11189e-06,44.6639,0.124136,-0.000241828,0,-0.076765
