rot 6.28
tra 1
temperature 0.5
total steps 12000
step,etot,elhm,ekde,edst,eele,epmf,ehpc,ehdb,epsp,evdw
230,-1.77857e-05,2.68176,0,70.9529,-9.43206e-07,45.776,0.128438,0,0,-1.77857e-05
231,-0.000293003,2.37249,0,44.4848,-1.59105e-06,45.776,0.128438,0,0,-0.000293003
232,-1.35192e-05,2.78011,0,69.5026,-1.0287e-06,45.776,0.128438,0,0,-1.35192e-05
233,-9.24625e-06,2.86347,0,75.5344,-9.34444e-07,45.776,0.128438,0,0,-9.24625e-06
234,-0.00463592,1.8636,0,32.5775,2.45565e-06,45.7741,0.128438,-4.83507e-27,0,-0.00463592
235,-1.16869e-05,2.76577,0,70.9941,-1.08918e-06,45.776,0.128438,0,0,-1.16869e-05
236,-5.01239e-05,2.52331,0,55.5309,-1.26753e-06,45.776,0.128438,0,0,-5.01239e-05
237,-6.36667e-06,2.84597,0,81.0272,-9.89136e-07,45.776,0.128438,0,0,-6.36667e-06
238,-1.80857e-05,2.74806,0,67.5044,-1.08496e-06,45.776,0.128438,0,0,-1.80857e-05
239,-1.20723e-05,2.71779,0,73.0542,-1.12014e-06,45.776,0.128438,0,0,-1.20723e-05
240,-0.000508888,2.12884,0,39.3029,-8.41381e-07,45.776,0.128438,0,0,-0.000508888
241,-2.41422e-05,2.61403,0,64.9307,-1.23834e-06,45.776,0.128438,0,0,-2.41422e-05
242,-7.22576e-06,2.85203,0,77.7542,-1.03842e-06,45.776,0.128438,0,0,-7.22576e-06
243,-1.42925e-05,2.7893,0,70.1266,-1.04875e-06,45.776,0.128438,0,0,-1.42925e-05
244,-2.75764e-05,2.69305,0,63.221,-1.17244e-06,45.776,0.128438,0,0,-2.75764e-05
245,-6.21543e-06,2.82642,0,81.4275,-1.00631e-06,45.776,0.128438,0,0,-6.21543e-06
246,-0.000218562,2.28697,0,46.1798,-1.7284e-06,45.776,0.128438,0,0,-0.000218562
247,-6.63738e-06,2.82347,0,81.1836,-9.90785e-07,45.776,0.128438,0,0,-6.63738e-06
248,-8.3932e-06,2.77843,0,77.586,-1.05002e-06,45.776,0.128438,0,0,-8.3932e-06
249,-0.000168593,2.22491,0,46.1485,-1.1295e-07,45.776,0.128438,0,0,-0.000168593
250,-7.01233e-06,2.89541,0,78.4563,-9.52036e-07,45.776,0.128438,0,0,-7.01233e-06
251,-0.000110019,2.30355,0,49.5969,-4.69286e-07,45.776,0.128438,0,0,-0.000110019
252,-4.83296e-05,2.46265,0,55.5764,-8.54793e-07,45.776,0.128438,0,0,-4.83296e-05
253,-0.000144874,2.45326,0,49.33,-1.39906e-06,45.776,0.128438,0,0,-0.000144874
254,-3.58431e-05,2.52082,0,60.9967,-9.29448e-07,45.776,0.128438,0,0,-3.58431e-05
255,-6.5758e-06,2.8626,0,78.5509,-1.02631e-06,45.776,0.128438,0,0,-6.5758e-06
256,-4.78047e-06,2.9504,0,83.3753,-9.08901e-07,45.776,0.128438,0,0,-4.78047e-06
257,-2.64034e-05,2.68334,0,63.6301,-1.13288e-06,45.776,0.128438,0,0,-2.64034e-05
258,-8.90981e-06,2.78397,0,78.1292,-9.78288e-07,45.776,0.128438,0,0,-8.90981e-06
259,-6.95859e-06,2.81515,0,80.3662,-9.90318e-07,45.776,0.128438,0,0,-6.95859e-06
